TABLE_NAME,COLUMN_NAME,IS_NULLABLE,DATA_TYPE,DESCRIPTION
OBSERVATION,OBSERVATION_TYPE_CONCEPT_ID,NO,INTEGER,"A foreign key to the predefined concept identifier in the Standardized Vocabularies reflecting the type of the observation."
OBSERVATION,VALUE_AS_NUMBER,YES,NUMERIC,"The observation result stored as a number. This is applicable to observations where the result is expressed as a numeric value."
OBSERVATION,VALUE_AS_STRING,YES,CHARACTER VARYING,"The observation result stored as a string. This is applicable to observations where the result is expressed as verbatim text."
OBSERVATION,VALUE_AS_CONCEPT_ID,YES,INTEGER,"A foreign key to an observation result stored as a Concept ID. This is applicable to observations where the result can be expressed as a Standard Concept from the Standardized Vocabularies (e.g., positive/negative, present/absent, low/high, etc.)."
OBSERVATION,QUALIFIER_CONCEPT_ID,YES,INTEGER,"A foreign key to a Standard Concept ID for a qualifier (e.g., severity of drug-drug interaction alert)"
OBSERVATION,UNIT_CONCEPT_ID,YES,INTEGER,"A foreign key to a Standard Concept ID of measurement units in the Standardized Vocabularies."
OBSERVATION,PROVIDER_ID,YES,INTEGER,"A foreign key to the provider in the PROVIDER table who was responsible for making the observation."
OBSERVATION,VISIT_OCCURRENCE_ID,YES,INTEGER,"A foreign key to the visit in the VISIT_OCCURRENCE table during which the observation was recorded."
OBSERVATION,VISIT_DETAIL_ID,YES,INTEGER,"A foreign key to the visit in the VISIT_DETAIL table during which the observation was recorded."
OBSERVATION,OBSERVATION_SOURCE_VALUE,YES,CHARACTER VARYING,"The observation code as it appears in the source data. This code is mapped to a Standard Concept in the Standardized Vocabularies and the original code is, stored here for reference."
OBSERVATION,OBSERVATION_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to a Concept that refers to the code used in the source."
OBSERVATION,UNIT_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the unit as it appears in the source data. This code is mapped to a standard unit concept in the Standardized Vocabularies and the original code is, stored here for reference."
OBSERVATION,QUALIFIER_SOURCE_VALUE,YES,CHARACTER VARYING,"The source value associated with a qualifier to characterize the observation"
OBSERVATION_PERIOD,OBSERVATION_PERIOD_ID,NO,INTEGER,"A unique identifier for each observation period."
OBSERVATION_PERIOD,PERSON_ID,NO,INTEGER,"A foreign key identifier to the person for whom the observation period is defined. The demographic details of that person are stored in the person table."
OBSERVATION_PERIOD,OBSERVATION_PERIOD_START_DATE,NO,DATE,"The start date of the observation period for which data are available from the data source."
OBSERVATION_PERIOD,OBSERVATION_PERIOD_END_DATE,NO,DATE,"The end date of the observation period for which data are available from the data source."
OBSERVATION_PERIOD,PERIOD_TYPE_CONCEPT_ID,NO,INTEGER,"A foreign key identifier to the predefined concept in the Standardized Vocabularies reflecting the source of the observation period information"
PERSON,PERSON_ID,NO,INTEGER,"A unique identifier for each person."
PERSON,GENDER_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to an identifier in the CONCEPT table for the unique gender of the person."
PERSON,YEAR_OF_BIRTH,NO,INTEGER,"The year of birth of the person. For data sources with date of birth, the year is extracted. For data sources where the year of birth is not available, the approximate year of birth is derived based on any age group categorization available."
PERSON,MONTH_OF_BIRTH,YES,INTEGER,"The month of birth of the person. For data sources that provide the precise date of birth, the month is extracted and stored in this field."
PERSON,DAY_OF_BIRTH,YES,INTEGER,"The day of the month of birth of the person. For data sources that provide the precise date of birth, the day is extracted and stored in this field."
PERSON,BIRTH_DATETIME,YES,DATETIME,"The date and time of birth of the person."
PERSON,RACE_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to an identifier in the CONCEPT table for the unique race of the person."
PERSON,ETHNICITY_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to the standard concept identifier in the Standardized Vocabularies for the ethnicity of the person."
PERSON,LOCATION_ID,YES,INTEGER,"A foreign key to the place of residency for the person in the location table, where the detailed address information is stored."
PERSON,PROVIDER_ID,YES,INTEGER,"A foreign key to the primary care provider the person is seeing in the provider table."
PERSON,CARE_SITE_ID,YES,INTEGER,"A foreign key to the site of primary care in the care_site table, where the details of the care site are stored."
PERSON,PERSON_SOURCE_VALUE,YES,CHARACTER VARYING,"An (encrypted) key derived from the person identifier in the source data. This is necessary when a use case requires a link back to the person data at the source dataset."
PERSON,GENDER_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the gender of the person as it appears in the source data. The personâ€™s gender is mapped to a standard gender concept in the Standardized Vocabularies; the original value is stored here for reference."
PERSON,GENDER_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to the gender concept that refers to the code used in the source."
PERSON,RACE_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the race of the person as it appears in the source data. The person race is mapped to a standard race concept in the Standardized Vocabularies and the original value is stored here for reference."
PERSON,RACE_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to the race concept that refers to the code used in the source."
PERSON,ETHNICITY_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the ethnicity of the person as it appears in the source data. The person ethnicity is mapped to a standard ethnicity concept in the Standardized Vocabularies and the original code is, stored here for reference."
PERSON,ETHNICITY_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to the ethnicity concept that refers to the code used in the source."
PROCEDURE_OCCURRENCE,PROCEDURE_OCCURRENCE_ID,NO,INTEGER,"A system-generated unique identifier for each Procedure Occurrence."
PROCEDURE_OCCURRENCE,PERSON_ID,NO,INTEGER,"A foreign key identifier to the Person who is subjected to the Procedure. The demographic details of that Person are stored in the PERSON table."
PROCEDURE_OCCURRENCE,PROCEDURE_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to a standard procedure Concept identifier in the Standardized Vocabularies."
PROCEDURE_OCCURRENCE,PROCEDURE_DATE,NO,DATE,"The date on which the Procedure was performed."
PROCEDURE_OCCURRENCE,PROCEDURE_DATETIME,YES,DATETIME,"The date and time on which the Procedure was performed."
PROCEDURE_OCCURRENCE,PROCEDURE_TYPE_CONCEPT_ID,NO,INTEGER,"A foreign key to the predefined Concept identifier in the Standardized Vocabularies reflecting the type of source data from which the procedure record is derived."
PROCEDURE_OCCURRENCE,MODIFIER_CONCEPT_ID,YES,INTEGER,"A foreign key to a Standard Concept identifier for a modifier to the Procedure (e.g. bilateral)"
PROCEDURE_OCCURRENCE,QUANTITY,YES,INTEGER,"The quantity of procedures ordered or administered."
PROCEDURE_OCCURRENCE,PROVIDER_ID,YES,INTEGER,"A foreign key to the provider in the provider table who was responsible for carrying out the procedure."
PROCEDURE_OCCURRENCE,VISIT_OCCURRENCE_ID,YES,INTEGER,"A foreign key to the visit in the visit table during which the Procedure was carried out."
PROCEDURE_OCCURRENCE,PROCEDURE_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the Procedure as it appears in the source data. This code is mapped to a standard procedure Concept in the Standardized Vocabularies and the original code is, stored here for reference. Procedure source codes are typically ICD-9-Proc, CPT-4, HCPCS or OPCS-4 codes."
PROCEDURE_OCCURRENCE,PROCEDURE_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to a Procedure Concept that refers to the code used in the source."
PROCEDURE_OCCURRENCE,QUALIFIER_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the qualifier as it appears in the source data."
PROCEDURE_OCCURRENCE,VISIT_DETAIL_ID,YES,INTEGER,"A foreign key to the visit in the visit table during which the Procedure was carried out."
SPECIMEN,SPECIMEN_ID,NO,INTEGER,"A unique identifier for each specimen."
SPECIMEN,PERSON_ID,NO,INTEGER,"A foreign key identifier to the Person for whom the Specimen is recorded."
SPECIMEN,SPECIMEN_CONCEPT_ID,NO,INTEGER,"A foreign key referring to a Standard Concept identifier in the Standardized Vocabularies for the Specimen."
SPECIMEN,SPECIMEN_TYPE_CONCEPT_ID,NO,INTEGER,"A foreign key referring to the Concept identifier in the Standardized Vocabularies reflecting the system of record from which the Specimen was represented in the source data."
SPECIMEN,SPECIMEN_DATE,NO,DATE,"The date the specimen was obtained from the Person."
SPECIMEN,SPECIMEN_DATETIME,YES,DATETIME,"The date and time on the date when the Specimen was obtained from the person."
SPECIMEN,QUANTITY,YES,NUMERIC,"The amount of specimen collection from the person during the sampling procedure."
SPECIMEN,UNIT_CONCEPT_ID,YES,INTEGER,"A foreign key to a Standard Concept identifier for the Unit associated with the numeric quantity of the Specimen collection."
SPECIMEN,ANATOMIC_SITE_CONCEPT_ID,YES,INTEGER,"A foreign key to a Standard Concept identifier for the anatomic location of specimen collection."
SPECIMEN,DISEASE_STATUS_CONCEPT_ID,YES,INTEGER,"A foreign key to a Standard Concept identifier for the Disease Status of specimen collection."
SPECIMEN,SPECIMEN_SOURCE_ID,YES,CHARACTER VARYING,"The Specimen identifier as it appears in the source data."
SPECIMEN,SPECIMEN_SOURCE_VALUE,YES,CHARACTER VARYING,"The Specimen value as it appears in the source data. This value is mapped to a Standard Concept in the Standardized Vocabularies and the original code is, stored here for reference."
SPECIMEN,UNIT_SOURCE_VALUE,YES,CHARACTER VARYING,"The information about the Unit as detailed in the source."
SPECIMEN,ANATOMIC_SITE_SOURCE_VALUE,YES,CHARACTER VARYING,"The information about the anatomic site as detailed in the source."
SPECIMEN,DISEASE_STATUS_SOURCE_VALUE,YES,CHARACTER VARYING,"The information about the disease status as detailed in the source."
VISIT_DETAIL,VISIT_DETAIL_ID,NO,INTEGER,"A unique identifier for each Person's visit or encounter at a healthcare provider."
VISIT_DETAIL,PERSON_ID,NO,INTEGER,"A foreign key identifier to the Person for whom the visit is recorded. The demographic details of that Person are stored in the PERSON table."
VISIT_DETAIL,VISIT_DETAIL_CONCEPT_ID,NO,INTEGER,"A foreign key that refers to a visit Concept identifier in the Standardized Vocabularies."
VISIT_DETAIL,VISIT_START_DATE,NO,DATE,"The start date of the visit."
VISIT_DETAIL,VISIT_START_DATETIME,YES,DATETIME,"The date and time of the visit started."
VISIT_DETAIL,VISIT_END_DATE,NO,DATE,"The end date of the visit. If this is a one-day visit the end date should match the start date."
VISIT_DETAIL,VISIT_END_DATETIME,YES,DATETIME,"The date and time of the visit end."
VISIT_DETAIL,VISIT_TYPE_CONCEPT_ID,NO,INTEGER,"A foreign key to the predefined Concept identifier in the Standardized Vocabularies reflecting the type of source data from which the visit record is derived."
VISIT_DETAIL,PROVIDER_ID,YES,INTEGER,"A foreign key to the provider in the provider table who was associated with the visit."
VISIT_DETAIL,CARE_SITE_ID,YES,INTEGER,"A foreign key to the care site in the care site table that was visited."
VISIT_DETAIL,VISIT_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the visit as it appears in the source data."
VISIT_DETAIL,VISIT_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to a Concept that refers to the code used in the source."
VISIT_DETAIL,ADMITTING_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the admitting source as it appears in the source data."
VISIT_DETAIL,ADMITTING_SOURCE_CONCEPT_ID,YES,INTEGER,"A foreign key to the predefined concept in the Place of Service Vocabulary reflecting the admitting source for a visit."
VISIT_DETAIL,DISCHARGE_TO_SOURCE_VALUE,YES,CHARACTER VARYING,"The source code for the discharge disposition as it appears in the source data."
VISIT_DETAIL,DISCHARGE_TO_CONCEPT_ID,YES,INTEGER,"A foreign key to the predefined concept in the Place of Service Vocabulary reflecting the discharge disposition for a visit."
VISIT_DETAIL,PRECEDING_VISIT_DETAIL_ID,YES,INTEGER,"A foreign key to the VISIT_DETAIL table of the visit immediately preceding this visit"
VISIT_DETAIL,VISIT_DETAIL_PARENT_ID,YES,INTEGER,"A foreign key to the VISIT_DETAIL table record to represent the immediate parent visit-detail record."
