concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
788121,Interspinous osteoarthritis,Condition,MedDRA,PT,C,10078014,2016-09-01,2099-12-31,
788122,Cardiac clearance,Condition,MedDRA,PT,C,10078016,2016-09-01,2099-12-31,
788123,Puncture site hernia,Condition,MedDRA,PT,C,10078035,2016-09-01,2099-12-31,
788124,Early onset familial Alzheimer's disease,Condition,MedDRA,PT,C,10078036,2016-09-01,2099-12-31,
788125,Brachial artery entrapment syndrome,Condition,MedDRA,PT,C,10078046,2016-09-01,2099-12-31,
788126,Welander distal myopathy,Condition,MedDRA,PT,C,10078052,2016-09-01,2099-12-31,
788127,Muscle hypoxia,Condition,MedDRA,PT,C,10078053,2016-09-01,2099-12-31,
788128,Algophobia,Condition,MedDRA,PT,C,10078056,2016-09-01,2099-12-31,
788129,Adenoid cystic carcinoma of external auditory canal,Condition,MedDRA,PT,C,10078057,2016-09-01,2099-12-31,
788130,Intestinal varices haemorrhage,Condition,MedDRA,PT,C,10078058,2016-09-01,2099-12-31,
788131,Selective eating disorder,Condition,MedDRA,PT,C,10078069,2016-09-01,2099-12-31,
788132,Gambling disorder,Condition,MedDRA,PT,C,10078070,2016-09-01,2099-12-31,
788133,Disinhibited social engagement disorder of childhood,Condition,MedDRA,PT,C,10078071,2016-09-01,2099-12-31,
788134,Gender dysphoria,Condition,MedDRA,PT,C,10078075,2016-09-01,2099-12-31,
788135,Somatic symptom disorder,Condition,MedDRA,PT,C,10078076,2016-09-01,2099-12-31,
788136,Illness anxiety disorder,Condition,MedDRA,PT,C,10078077,2016-09-01,2099-12-31,
788137,Cardiovascular somatic symptom disorder,Condition,MedDRA,PT,C,10078078,2016-09-01,2099-12-31,
788138,Gastrointestinal somatic symptom disorder,Condition,MedDRA,PT,C,10078079,2016-09-01,2099-12-31,
788139,Neurologic somatic symptom disorder,Condition,MedDRA,PT,C,10078080,2016-09-01,2099-12-31,
788140,Cutaneous somatic symptom disorder,Condition,MedDRA,PT,C,10078081,2016-09-01,2099-12-31,
788141,Somatic symptom disorder of pregnancy,Condition,MedDRA,PT,C,10078085,2016-09-01,2099-12-31,
788142,Non-24-hour sleep-wake disorder,Condition,MedDRA,PT,C,10078086,2016-09-01,2099-12-31,
788143,Genito-pelvic pain/penetration disorder,Condition,MedDRA,PT,C,10078087,2016-09-01,2099-12-31,
788144,Shift work disorder,Condition,MedDRA,PT,C,10078088,2016-09-01,2099-12-31,
788145,Pseudostroke,Condition,MedDRA,PT,C,10078090,2016-09-01,2099-12-31,
788146,Decompressive craniectomy,Procedure,MedDRA,PT,C,10078092,2016-09-01,2099-12-31,
788147,Chronic cheek biting,Condition,MedDRA,PT,C,10078094,2016-09-01,2099-12-31,
788148,Chronic kidney disease-mineral and bone disorder,Condition,MedDRA,PT,C,10078095,2016-09-01,2099-12-31,
788149,Gelatinous transformation of the bone marrow,Condition,MedDRA,PT,C,10078097,2016-09-01,2099-12-31,
788150,Chronic idiopathic pain syndrome,Condition,MedDRA,PT,C,10078098,2016-09-01,2099-12-31,
788151,Hemimegalencephaly,Condition,MedDRA,PT,C,10078100,2016-09-01,2099-12-31,
788152,Gallbladder fibrosis,Condition,MedDRA,PT,C,10078101,2016-09-01,2099-12-31,
788153,Ophthalmic scan,Procedure,MedDRA,PT,C,10078104,2016-09-01,2099-12-31,
788154,Patient dissatisfaction with device,Observation,MedDRA,PT,C,10078105,2016-09-01,2099-12-31,
788155,Parvimonas infection,Condition,MedDRA,PT,C,10078106,2016-09-01,2099-12-31,
788156,Parvimonas test positive,Condition,MedDRA,PT,C,10078107,2016-09-01,2099-12-31,
788157,Parvimonas test negative,Condition,MedDRA,PT,C,10078108,2016-09-01,2099-12-31,
788158,Parvimonas test,Condition,MedDRA,PT,C,10078109,2016-09-01,2099-12-31,
788159,Destructive spondyloarthropathy,Condition,MedDRA,PT,C,10078114,2016-09-01,2099-12-31,
788160,Therapy partial responder,Condition,MedDRA,PT,C,10078115,2016-09-01,2099-12-31,
788161,Eosinophilic granulomatosis with polyangiitis,Condition,MedDRA,PT,C,10078117,2016-09-01,2099-12-31,
788162,Calcium embolism,Condition,MedDRA,PT,C,10078118,2016-09-01,2099-12-31,
788163,Urothelium erosion,Condition,MedDRA,PT,C,10078119,2016-09-01,2099-12-31,
788164,Severe asthma with fungal sensitisation,Condition,MedDRA,PT,C,10078120,2016-09-01,2099-12-31,
788165,Genital ulcer syndrome,Condition,MedDRA,PT,C,10078121,2016-09-01,2099-12-31,
788166,Foetal biophysical profile score normal,Condition,MedDRA,PT,C,10078122,2016-09-01,2099-12-31,
788167,Foetal biophysical profile score equivocal,Condition,MedDRA,PT,C,10078123,2016-09-01,2099-12-31,
788168,Foetal biophysical profile score abnormal,Condition,MedDRA,PT,C,10078124,2016-09-01,2099-12-31,
788169,Seminal vesicle atrophy,Condition,MedDRA,PT,C,10078125,2016-09-01,2099-12-31,
788170,Cerebral candidiasis,Condition,MedDRA,PT,C,10078126,2016-09-01,2099-12-31,
788171,Granulosa cell tumour of the testis,Condition,MedDRA,PT,C,10078131,2016-09-01,2099-12-31,
788172,MAGIC syndrome,Condition,MedDRA,PT,C,10078132,2016-09-01,2099-12-31,
788173,Gastrointestinal angiectasia,Condition,MedDRA,PT,C,10078142,2016-09-01,2099-12-31,
788174,Benign joint neoplasm,Condition,MedDRA,PT,C,10078143,2016-09-01,2099-12-31,
788175,Joint neoplasm,Condition,MedDRA,PT,C,10078144,2016-09-01,2099-12-31,
788176,Malignant joint neoplasm,Condition,MedDRA,PT,C,10078145,2016-09-01,2099-12-31,
788177,Caecostomy,Procedure,MedDRA,PT,C,10078147,2016-09-01,2099-12-31,
788178,Orthoroentgenogram,Procedure,MedDRA,PT,C,10078148,2016-09-01,2099-12-31,
788179,Haemosiderin stain,Condition,MedDRA,PT,C,10078154,2016-09-01,2099-12-31,
788180,Drug-device incompatibility,Observation,MedDRA,PT,C,10078155,2016-09-01,2099-12-31,
788181,Insurance issue,Observation,MedDRA,PT,C,10078156,2016-09-01,2099-12-31,
788182,Gastrointestinal bacterial overgrowth,Condition,MedDRA,PT,C,10078158,2016-09-01,2099-12-31,
788183,Tracheal dilation procedure,Procedure,MedDRA,PT,C,10078159,2016-09-01,2099-12-31,
788184,Bezold abscess,Condition,MedDRA,PT,C,10078160,2016-09-01,2099-12-31,
788185,Cerebral radiation injury,Condition,MedDRA,PT,C,10078161,2016-09-01,2099-12-31,
788186,Intracystic breast papilloma,Condition,MedDRA,PT,C,10078162,2016-09-01,2099-12-31,
788187,HIV-associated neurocognitive disorder,Condition,MedDRA,PT,C,10078164,2016-09-01,2099-12-31,
788188,Nervous system cyst,Condition,MedDRA,PT,C,10078167,2016-09-01,2099-12-31,
788189,Oral contusion,Condition,MedDRA,PT,C,10078170,2016-09-01,2099-12-31,
788190,Neuroendocrine tumour of the lung,Condition,MedDRA,PT,C,10078174,2016-09-01,2099-12-31,
788191,Neuroendocrine tumour of the lung metastatic,Condition,MedDRA,PT,C,10078175,2016-09-01,2099-12-31,
788192,Peak nasal inspiratory flow increased,Condition,MedDRA,PT,C,10078176,2016-09-01,2099-12-31,
788193,Peak nasal inspiratory flow decreased,Condition,MedDRA,PT,C,10078177,2016-09-01,2099-12-31,
788194,Peak nasal inspiratory flow abnormal,Condition,MedDRA,PT,C,10078178,2016-09-01,2099-12-31,
788195,Peak nasal inspiratory flow normal,Condition,MedDRA,PT,C,10078179,2016-09-01,2099-12-31,
788196,Planning to become infertile,Observation,MedDRA,PT,C,10078192,2016-09-01,2099-12-31,
788197,Gluteoplasty,Procedure,MedDRA,PT,C,10078193,2016-09-01,2099-12-31,
788198,Mechanic's hand,Condition,MedDRA,PT,C,10078195,2016-09-01,2099-12-31,
788199,Orchidotomy,Procedure,MedDRA,PT,C,10078196,2016-09-01,2099-12-31,
788200,Plasma exchange,Procedure,MedDRA,PT,C,10078198,2016-09-01,2099-12-31,
788201,Pulmonary artery occlusion,Condition,MedDRA,PT,C,10078201,2016-09-01,2099-12-31,
788202,Post cardiac arrest syndrome,Condition,MedDRA,PT,C,10078202,2016-09-01,2099-12-31,
788203,Posterior cortical atrophy,Condition,MedDRA,PT,C,10078207,2016-09-01,2099-12-31,
788204,Corticobasal degeneration,Condition,MedDRA,PT,C,10078208,2016-09-01,2099-12-31,
788205,Disaccharidase deficiency,Condition,MedDRA,PT,C,10078209,2016-09-01,2099-12-31,
788206,Pseudosyndactyly,Condition,MedDRA,PT,C,10078210,2016-09-01,2099-12-31,
788207,Pseudophakic glaucoma,Condition,MedDRA,PT,C,10078211,2016-09-01,2099-12-31,
788208,Surgical fixation of rib fracture,Procedure,MedDRA,PT,C,10077270,2016-09-01,2099-12-31,
788209,Immunoglobulin G4 related disease,Condition,MedDRA,PT,C,10077271,2016-09-01,2099-12-31,
788210,Intrusive thoughts,Condition,MedDRA,PT,C,10077275,2016-09-01,2099-12-31,
788211,Infantile back arching,Condition,MedDRA,PT,C,10077276,2016-09-01,2099-12-31,
788212,Renal vein varices,Condition,MedDRA,PT,C,10077278,2016-09-01,2099-12-31,
788213,Allergy to surgical sutures,Condition,MedDRA,PT,C,10077279,2016-09-01,2099-12-31,
788214,Splenorenal shunt procedure,Procedure,MedDRA,PT,C,10077281,2016-09-01,2099-12-31,
788215,Viral acanthoma,Condition,MedDRA,PT,C,10077282,2016-09-01,2099-12-31,
788216,Kidney angiomyolipoma,Condition,MedDRA,PT,C,10077284,2016-09-01,2099-12-31,
788217,Intracranial arterial fenestration,Condition,MedDRA,PT,C,10077285,2016-09-01,2099-12-31,
788218,Post measles blindness,Condition,MedDRA,PT,C,10077286,2016-09-01,2099-12-31,
788219,Costochondral separation,Condition,MedDRA,PT,C,10077287,2016-09-01,2099-12-31,
788220,Annuloplasty,Procedure,MedDRA,PT,C,10077288,2016-09-01,2099-12-31,
788221,Mite allergy,Condition,MedDRA,PT,C,10077290,2016-09-01,2099-12-31,
788222,Model for end stage liver disease score abnormal,Condition,MedDRA,PT,C,10077291,2016-09-01,2099-12-31,
788223,Model for end stage liver disease score increased,Condition,MedDRA,PT,C,10077292,2016-09-01,2099-12-31,
788224,Pseudohypercalcaemia,Condition,MedDRA,PT,C,10077295,2016-09-01,2099-12-31,
788225,Rapid eye movement sleep behaviour disorder,Condition,MedDRA,PT,C,10077299,2016-09-01,2099-12-31,
788226,Cutaneous horn of eyelid,Condition,MedDRA,PT,C,10077301,2016-09-01,2099-12-31,
788227,Malignant neoplasm papilla of Vater,Condition,MedDRA,PT,C,10077303,2016-09-01,2099-12-31,
788228,Needle fatigue,Condition,MedDRA,PT,C,10077304,2016-09-01,2099-12-31,
788229,Acute on chronic liver failure,Condition,MedDRA,PT,C,10077305,2016-09-01,2099-12-31,
788230,Hereditary motor and sensory neuropathy,Condition,MedDRA,PT,C,10077306,2016-09-01,2099-12-31,
788231,Small intestinal obstruction reduction,Procedure,MedDRA,PT,C,10077307,2016-09-01,2099-12-31,
788232,Pelvic floor muscle training,Procedure,MedDRA,PT,C,10077309,2016-09-01,2099-12-31,
788233,Bladder training,Procedure,MedDRA,PT,C,10077310,2016-09-01,2099-12-31,
788234,Tumour obstruction,Condition,MedDRA,PT,C,10077313,2016-09-01,2099-12-31,
788235,Skin squamous cell carcinoma metastatic,Condition,MedDRA,PT,C,10077314,2016-09-01,2099-12-31,
788236,Dopamine transporter scintigraphy,Procedure,MedDRA,PT,C,10077317,2016-09-01,2099-12-31,
788237,Dopamine transporter scintigraphy abnormal,Procedure,MedDRA,PT,C,10077318,2016-09-01,2099-12-31,
788238,Dopamine transporter scintigraphy normal,Procedure,MedDRA,PT,C,10077319,2016-09-01,2099-12-31,
788239,Premature menarche,Condition,MedDRA,PT,C,10077320,2016-09-01,2099-12-31,
788240,Infantile apnoea,Condition,MedDRA,PT,C,10077321,2016-09-01,2099-12-31,
788241,Vascular graft stenosis,Condition,MedDRA,PT,C,10077330,2016-09-01,2099-12-31,
788242,Vascular graft restenosis,Condition,MedDRA,PT,C,10077331,2016-09-01,2099-12-31,
788243,Coronary vascular graft stenosis,Condition,MedDRA,PT,C,10077334,2016-09-01,2099-12-31,
788244,Tick paralysis,Condition,MedDRA,PT,C,10077336,2016-09-01,2099-12-31,
788245,Periosteal haematoma,Condition,MedDRA,PT,C,10077341,2016-09-01,2099-12-31,
788246,Fractional flow reserve,Measurement,MedDRA,PT,C,10077343,2016-09-01,2099-12-31,
788247,Immunochemotherapy,Procedure,MedDRA,PT,C,10077345,2016-09-01,2099-12-31,
788248,Cytokine abnormal,Condition,MedDRA,PT,C,10077351,2016-09-01,2099-12-31,
788249,Cytokine test,Condition,MedDRA,PT,C,10077352,2016-09-01,2099-12-31,
788250,Pseudophakodonesis,Condition,MedDRA,PT,C,10077355,2016-09-01,2099-12-31,
788251,Bilirubin urine present,Condition,MedDRA,PT,C,10077356,2016-09-01,2099-12-31,
788252,Diabetic arteritis,Condition,MedDRA,PT,C,10077357,2016-09-01,2099-12-31,
788253,Trial of void,Condition,MedDRA,PT,C,10077358,2016-09-01,2099-12-31,
788254,Computerised tomogram intestine,Condition,MedDRA,PT,C,10077359,2016-09-01,2099-12-31,
788255,Apitherapy,Procedure,MedDRA,PT,C,10077360,2016-09-01,2099-12-31,
788256,Multiple organ dysfunction syndrome,Condition,MedDRA,PT,C,10077361,2016-09-01,2099-12-31,
788257,Craniocervical syndrome,Condition,MedDRA,PT,C,10077374,2016-09-01,2099-12-31,
788258,Funguria,Condition,MedDRA,PT,C,10077375,2016-09-01,2099-12-31,
788259,Myelolipoma,Condition,MedDRA,PT,C,10077376,2016-09-01,2099-12-31,
788260,Myxomatous mitral valve degeneration,Condition,MedDRA,PT,C,10077377,2016-09-01,2099-12-31,
788261,Ankle brachial index abnormal,Measurement,MedDRA,PT,C,10077378,2016-09-01,2099-12-31,
788262,Congenital spinal stenosis,Condition,MedDRA,PT,C,10077379,2016-09-01,2099-12-31,
788263,Epileptic encephalopathy,Condition,MedDRA,PT,C,10077380,2016-09-01,2099-12-31,
788264,Shrapnel wound,Condition,MedDRA,PT,C,10077381,2016-09-01,2099-12-31,
788265,Electronic cigarette user,Observation,MedDRA,PT,C,10077387,2016-09-01,2099-12-31,
788266,Pulmonary capillary haemangiomatosis,Condition,MedDRA,PT,C,10077389,2016-09-01,2099-12-31,
788267,Lower respiratory tract herpes infection,Condition,MedDRA,PT,C,10077390,2016-09-01,2099-12-31,
788268,Human bocavirus infection,Condition,MedDRA,PT,C,10077391,2016-09-01,2099-12-31,
788269,Immune recovery uveitis,Condition,MedDRA,PT,C,10077392,2016-09-01,2099-12-31,
788270,Hairy cell leukaemia recurrent,Condition,MedDRA,PT,C,10077403,2016-09-01,2099-12-31,
788271,Pituitary amenorrhoea,Condition,MedDRA,PT,C,10077404,2016-09-01,2099-12-31,
788272,Rhizolysis,Procedure,MedDRA,PT,C,10077407,2016-09-01,2099-12-31,
788273,Pulmonary nodular lymphoid hyperplasia,Condition,MedDRA,PT,C,10077412,2016-09-01,2099-12-31,
788274,Vessel puncture site cellulitis,Condition,MedDRA,PT,C,10077414,2016-09-01,2099-12-31,
788275,Terminal agitation,Condition,MedDRA,PT,C,10077416,2016-09-01,2099-12-31,
788276,Suicide threat,Condition,MedDRA,PT,C,10077417,2016-09-01,2099-12-31,
788277,Rachitic rosary,Condition,MedDRA,PT,C,10077431,2016-09-01,2099-12-31,
788278,Carcinoma ex-pleomorphic adenoma,Condition,MedDRA,PT,C,10077435,2016-09-01,2099-12-31,
788279,Tumour treating fields therapy,Procedure,MedDRA,PT,C,10077436,2016-09-01,2099-12-31,
788280,Nyctalgia,Condition,MedDRA,PT,C,10077438,2016-09-01,2099-12-31,
788281,Dust allergy,Condition,MedDRA,PT,C,10077439,2016-09-01,2099-12-31,
788282,Sensory integration therapy,Procedure,MedDRA,PT,C,10077442,2016-09-01,2099-12-31,
788283,Haemorrhagic breast cyst,Condition,MedDRA,PT,C,10077443,2016-09-01,2099-12-31,
788284,Hepatobiliary scan normal,Procedure,MedDRA,PT,C,10077444,2016-09-01,2099-12-31,
788285,Imaging procedure abnormal,Condition,MedDRA,PT,C,10077446,2016-09-01,2099-12-31,
788286,Brachyspira infection,Condition,MedDRA,PT,C,10077447,2016-09-01,2099-12-31,
788287,Herpes simplex cervicitis,Condition,MedDRA,PT,C,10077449,2016-09-01,2099-12-31,
788288,Familial infantile bilateral striatal necrosis,Condition,MedDRA,PT,C,10077450,2016-09-01,2099-12-31,
788289,Sporadic infantile bilateral striatal necrosis,Condition,MedDRA,PT,C,10077451,2016-09-01,2099-12-31,
788290,Vocal cord operation,Procedure,MedDRA,PT,C,10077452,2016-09-01,2099-12-31,
788291,Voice therapy,Procedure,MedDRA,PT,C,10077453,2016-09-01,2099-12-31,
788292,Cardiac contractility modulation therapy,Procedure,MedDRA,PT,C,10077454,2016-09-01,2099-12-31,
788293,Device related thrombosis,Condition,MedDRA,PT,C,10077455,2016-09-01,2099-12-31,
788294,Myeloproliferative neoplasm,Condition,MedDRA,PT,C,10077465,2016-09-01,2099-12-31,
788295,Adventitial cystic disease,Condition,MedDRA,PT,C,10077466,2016-09-01,2099-12-31,
788296,Hypopharyngeal synechiae,Condition,MedDRA,PT,C,10077469,2016-09-01,2099-12-31,
788297,Transcranial electrical motor evoked potential monitoring abnormal,Procedure,MedDRA,PT,C,10077470,2016-09-01,2099-12-31,
788298,Transcranial electrical motor evoked potential monitoring,Procedure,MedDRA,PT,C,10077471,2016-09-01,2099-12-31,
788299,Tumour pseudoprogression,Condition,MedDRA,PT,C,10077472,2016-09-01,2099-12-31,
788300,Impaired ability to use machinery,Observation,MedDRA,PT,C,10077474,2016-09-01,2099-12-31,
788301,Staphylococcal blepharitis,Condition,MedDRA,PT,C,10077477,2016-09-01,2099-12-31,
788302,Portal shunt procedure,Procedure,MedDRA,PT,C,10077479,2016-09-01,2099-12-31,
788303,Human epidermal growth factor receptor negative,Condition,MedDRA,PT,C,10077481,2016-09-01,2099-12-31,
788304,Human epidermal growth factor receptor decreased,Condition,MedDRA,PT,C,10077482,2016-09-01,2099-12-31,
788305,Human epidermal growth factor receptor increased,Condition,MedDRA,PT,C,10077483,2016-09-01,2099-12-31,
788306,Oesophageal intramural haematoma,Condition,MedDRA,PT,C,10077486,2016-09-01,2099-12-31,
788307,Pulmonary resection,Procedure,MedDRA,PT,C,10077488,2016-09-01,2099-12-31,
788308,Locomotive syndrome,Condition,MedDRA,PT,C,10077495,2016-09-01,2099-12-31,
788309,Varicella keratitis,Condition,MedDRA,PT,C,10077496,2016-09-01,2099-12-31,
788310,Sulcus vocalis,Condition,MedDRA,PT,C,10077497,2016-09-01,2099-12-31,
788311,Vertebral artery aneurysm,Condition,MedDRA,PT,C,10077498,2016-09-01,2099-12-31,
788312,Paravalvular aortic regurgitation,Condition,MedDRA,PT,C,10077502,2016-09-01,2099-12-31,
788313,Paroxysmal atrioventricular block,Condition,MedDRA,PT,C,10077503,2016-09-01,2099-12-31,
788314,Restrictive allograft syndrome,Condition,MedDRA,PT,C,10077506,2016-09-01,2099-12-31,
788315,Paraneoplastic arthritis,Condition,MedDRA,PT,C,10077507,2016-09-01,2099-12-31,
788316,End stage renal disease,Condition,MedDRA,PT,C,10077512,2016-09-01,2099-12-31,
788317,Vitreous haze,Condition,MedDRA,PT,C,10077514,2016-09-01,2099-12-31,
788318,Hyponatriuria,Condition,MedDRA,PT,C,10077515,2016-09-01,2099-12-31,
788319,Sensory processing disorder,Condition,MedDRA,PT,C,10077516,2016-09-01,2099-12-31,
788320,Palatal ulcer,Condition,MedDRA,PT,C,10077519,2016-09-01,2099-12-31,
788321,Pseudofolliculitis,Condition,MedDRA,PT,C,10077520,2016-09-01,2099-12-31,
788322,Oropharyngeal cobble stone mucosa,Condition,MedDRA,PT,C,10077523,2016-09-01,2099-12-31,
788323,Marginal zone lymphoma stage I,Condition,MedDRA,PT,C,10077529,2016-09-01,2099-12-31,
788324,Marginal zone lymphoma stage II,Condition,MedDRA,PT,C,10077530,2016-09-01,2099-12-31,
788325,Marginal zone lymphoma stage III,Condition,MedDRA,PT,C,10077531,2016-09-01,2099-12-31,
788326,Marginal zone lymphoma stage IV,Condition,MedDRA,PT,C,10077532,2016-09-01,2099-12-31,
788327,Marginal zone lymphoma recurrent,Condition,MedDRA,PT,C,10077533,2016-09-01,2099-12-31,
788328,Marginal zone lymphoma refractory,Condition,MedDRA,PT,C,10077534,2016-09-01,2099-12-31,
788329,Oral pigmentation,Condition,MedDRA,PT,C,10077552,2016-09-01,2099-12-31,
788330,Somatic dysfunction,Condition,MedDRA,PT,C,10077554,2016-09-01,2099-12-31,
788331,Ectopic posterior pituitary gland,Condition,MedDRA,PT,C,10077557,2016-09-01,2099-12-31,
788332,Tenoplasty,Procedure,MedDRA,PT,C,10077558,2016-09-01,2099-12-31,
788333,Gastroenteropancreatic neuroendocrine tumour disease,Condition,MedDRA,PT,C,10077559,2016-09-01,2099-12-31,
788334,Leukaemic cardiac infiltration,Condition,MedDRA,PT,C,10077563,2016-09-01,2099-12-31,
788335,Periostosis,Condition,MedDRA,PT,C,10077565,2016-09-01,2099-12-31,
788336,Helicobacter duodenitis,Condition,MedDRA,PT,C,10077566,2016-09-01,2099-12-31,
788337,Procedural pneumothorax,Condition,MedDRA,PT,C,10077574,2016-09-01,2099-12-31,
788338,Foetal tachyarrhythmia,Condition,MedDRA,PT,C,10077575,2016-09-01,2099-12-31,
788339,Foetal movement disorder,Condition,MedDRA,PT,C,10077576,2016-09-01,2099-12-31,
788340,Foetal anaemia,Condition,MedDRA,PT,C,10077577,2016-09-01,2099-12-31,
788341,Ultrasound foetal abnormal,Condition,MedDRA,PT,C,10077578,2016-09-01,2099-12-31,
788342,Foetal gastrointestinal tract imaging abnormal,Condition,MedDRA,PT,C,10077579,2016-09-01,2099-12-31,
788343,Foetal musculoskeletal imaging abnormal,Condition,MedDRA,PT,C,10077580,2016-09-01,2099-12-31,
788344,Foetal renal imaging abnormal,Condition,MedDRA,PT,C,10077581,2016-09-01,2099-12-31,
788345,Foetal growth abnormality,Condition,MedDRA,PT,C,10077582,2016-09-01,2099-12-31,
788346,Gastrorrhaphy,Procedure,MedDRA,PT,C,10077591,2016-09-01,2099-12-31,
788347,Congenital heart valve incompetence,Condition,MedDRA,PT,C,10077594,2016-09-01,2099-12-31,
788348,Peripheral arthritis,Condition,MedDRA,PT,C,10077595,2016-09-01,2099-12-31,
788349,Diabetic cheiroarthropathy,Condition,MedDRA,PT,C,10077602,2016-09-01,2099-12-31,
788350,Craniofacial fracture,Condition,MedDRA,PT,C,10077603,2016-09-01,2099-12-31,
